algorithm,avg_execution_time,min_execution_time,max_execution_time,avg_cpu_load,min_cpu_load,max_cpu_load,avg_memory_used,min_memory_used,max_memory_used,avg_cpu_power,min_cpu_power,max_cpu_power,avg_energy_consumption,min_energy_consumption,max_energy_consumption,total_iterations,test_date
DH_1024_plaintext_MB64.txt,201605105,190504900,308324700,2.267600431,0,6.37,22537666,0,454815744,16.21645333,15.23,17.21,3.269319777,2.915669275,5.081191056,150,4/9/2025 17:58
DH_1024_plaintext_MB128.txt,395781777,385119200,407459300,4.166966505,1.69,6.69,126484,0,7487488,15.92056,14.76,16.78,6.301067528,5.706875772,6.72543872,150,4/9/2025 17:59
DH_2048_plaintext_KB10.txt,245126,147400,1120200,0.12838217,0,5.51,1538184,0,13324288,23.97209333,18.9,24.11,0.005876183,0.00293139,0.027008022,150,4/9/2025 17:59
DH_2048_plaintext_KB50.txt,174899,113100,487200,0.089864879,0,4.98,624776,0,5791744,32.032,32.03,32.03,0.005602365,0.003622593,0.015605016,150,4/9/2025 17:59
DH_2048_plaintext_KB100.txt,131090,83200,560600,0.129282088,0,5.67,570627,0,6627328,19.95770667,18.52,32.03,0.002616256,0.001540864,0.017923988,150,4/9/2025 17:59
DH_2048_plaintext_KB500.txt,99062,60900,288100,0.121758897,0,4.78,269271,0,5931008,18.18533333,18.02,18.52,0.001801475,0.001127868,0.005335612,150,4/9/2025 17:59
DH_2048_plaintext_MB1.txt,3656290,2938000,15861200,0.211381695,0,6.98,2162087,0,59801600,17.34301333,17.06,18.02,0.063411086,0.05012228,0.282946436,150,4/9/2025 18:00
DH_2048_plaintext_MB2.txt,6694452,5741500,15734500,0.266072673,0,6.61,1245457,0,15081472,15.97154667,15.75,17.06,0.106920753,0.09154845,0.257858106,150,4/9/2025 18:00
DH_2048_plaintext_MB4.txt,13044438,11665800,20724900,0.376509631,0,8.1,92651,0,10055680,16.92244,16.17,17.02,0.220743719,0.193131246,0.351079806,150,4/9/2025 18:00
DH_2048_plaintext_MB8.txt,26408089,24178800,32363600,0.54724409,0,6.65,85770,0,5722112,16.68978667,16.17,17.15,0.440745372,0.394486554,0.53924059,150,4/9/2025 18:00
DH_2048_plaintext_MB16.txt,53026515,49742600,57689100,0.891020776,0,6.11,62859,0,2863104,15.67588,15.12,16.36,0.831237286,0.757182384,0.927078664,150,4/9/2025 18:00
DH_2048_plaintext_MB32.txt,100062504,95807600,105972200,1.52127824,0,6.16,75967,0,4935680,16.11644,15.75,16.6,1.612651342,1.522735407,1.749601022,150,4/9/2025 18:00
DH_2048_plaintext_MB64.txt,202942156,191667000,309761800,2.263197563,0,6.77,22236337,0,454553600,16.09885333,15.17,18.29,3.267136005,2.96198973,4.76105305,150,4/9/2025 18:01
DH_2048_plaintext_MB128.txt,392832928,385350500,403407700,4.485888946,2.11,7.16,129624,0,7450624,16.07421333,15.52,17.2,6.314480289,5.981802208,6.78381932,150,4/9/2025 18:02
ELGAMAL_1024_plaintext_KB10.txt,1145608,856000,2798300,0.186171916,0,5.55,1805134,0,15974400,35.384,17.21,35.76,0.040536193,0.027494696,0.100067208,150,4/9/2025 18:06
ELGAMAL_1024_plaintext_KB50.txt,980892,861500,2175300,0.140793018,0,5.17,746482,0,8777728,24.208,24.21,24.21,0.023745434,0.020856915,0.052664013,150,4/9/2025 18:06
ELGAMAL_1024_plaintext_KB100.txt,952294,812800,2014300,0.114439717,0,4.74,455857,0,8073216,17.723,17.72,17.72,0.016877507,0.014402816,0.035693396,150,4/9/2025 18:06
ELGAMAL_1024_plaintext_KB500.txt,911802,812600,1409200,0.094444027,0,6.19,337100,0,5574656,17.675,17.68,17.68,0.0161161,0.014366768,0.024914656,150,4/9/2025 18:06
ELGAMAL_1024_plaintext_MB1.txt,8883712,7915500,20653500,0.300049831,0,6.92,1303811,0,50143232,17.72644,17.48,18.11,0.157476588,0.138597172,0.374034885,150,4/9/2025 18:06
ELGAMAL_1024_plaintext_MB2.txt,16464448,14921400,24849900,0.32511857,0,5.72,707133,0,11759616,16.13449333,15.86,18.11,0.265645526,0.237126032,0.399027166,150,4/9/2025 18:07
ELGAMAL_1024_plaintext_MB4.txt,31792278,29458400,38573300,0.58071569,0,6.32,152453,0,10207232,15.69533333,15.2,15.93,0.498990401,0.44828904,0.613759005,150,4/9/2025 18:07
ELGAMAL_1024_plaintext_MB8.txt,62789911,59325600,69909500,0.831550157,0,5.72,56961,0,3051520,16.32673333,15.31,17.04,1.025154133,0.923685982,1.160400144,150,4/9/2025 18:07
ELGAMAL_1024_plaintext_MB16.txt,124744259,119079900,132850500,1.441344846,0,7.27,112858,0,7753728,15.81973333,15.16,16.79,1.973420912,1.816554168,2.182733715,150,4/9/2025 18:07
ELGAMAL_1024_plaintext_MB32.txt,241841296,236833800,252624200,2.095260511,0,6.17,207448,0,5607424,16.11560403,-1,19.51,3.897418564,-0.2423393,4.807184009,150,4/9/2025 18:08
ELGAMAL_1024_plaintext_MB64.txt,476758517,466165900,492539700,5.010305725,3.19,7.28,269844,0,13127680,16.23962,15.27,17.8,7.742377148,7.221252306,8.46921686,150,4/9/2025 18:09
ELGAMAL_1024_plaintext_MB128.txt,966166345,945386500,1158215300,4.450107078,2.75,11.14,22949888,0,1059360768,16.11380667,15.06,19.47,15.56861769,14.37681143,19.98139691,150,4/9/2025 18:12
ELGAMAL_2048_plaintext_KB10.txt,5647642,5053800,9449100,0.327585136,0,9.41,1695197,0,18272256,27.20196,19.07,34.71,0.153626932,0.096375966,0.323816532,150,4/9/2025 19:01
ELGAMAL_2048_plaintext_KB50.txt,5418540,4948700,7451500,0.183991296,0,4.8,620107,0,5849088,25.24449333,18.1,34.71,0.136788297,0.0931969,0.19537833,150,4/9/2025 19:01
ELGAMAL_2048_plaintext_KB100.txt,5395348,4964000,7379100,0.229920521,0,6.2,202915,0,8712192,17.90068,17.7,18.1,0.096580398,0.08970537,0.13356171,150,4/9/2025 19:01
ELGAMAL_2048_plaintext_KB500.txt,5326104,4959100,6711900,0.2023041,0,6.26,647113,0,6029312,17.697,17.7,17.7,0.094256062,0.08777607,0.11880063,150,4/9/2025 19:01
ELGAMAL_2048_plaintext_MB1.txt,13423607,12205700,26033200,0.326795457,0,5.69,1176944,0,55640064,17.41133333,17.08,17.73,0.233722896,0.208473356,0.458827578,150,4/9/2025 19:01
ELGAMAL_2048_plaintext_MB2.txt,21034666,19379300,27609600,0.457333342,0,5.98,136478,0,13733888,15.96796,14.74,16.79,0.335880705,0.287124882,0.463565184,150,4/9/2025 19:02
ELGAMAL_2048_plaintext_MB4.txt,36191954,33832900,51058400,0.712052752,0,10.3,202096,0,10190848,15.64937333,14.74,16.08,0.5663814,0.514650048,0.821019072,150,4/9/2025 19:02
ELGAMAL_2048_plaintext_MB8.txt,67502746,64515000,75023500,1.083687333,0,6.29,52865,0,3977216,15.88398667,15.22,16.53,1.072212717,0.991346643,1.20834342,150,4/9/2025 19:02
ELGAMAL_2048_plaintext_MB16.txt,129803308,125198600,137401600,1.589396665,0,8.87,59501,0,2949120,15.81415333,14.82,16.72,2.052729416,1.884949872,2.239908176,150,4/9/2025 19:02
ELGAMAL_2048_plaintext_MB32.txt,247401472,240975800,256780300,2.294107126,0,5.92,185330,0,11857920,15.84364667,14.73,17.3,3.919741507,3.586237977,4.3437359,150,4/9/2025 19:03
ELGAMAL_2048_plaintext_MB64.txt,487523226,476001600,500148400,4.600370567,2.94,12.16,1223611,0,74084352,15.76894667,14.13,17.75,7.68772775,6.915086352,8.78268225,150,4/9/2025 19:04
ELGAMAL_2048_plaintext_MB128.txt,959695904,940073400,1159971200,5.092206113,3.29,10.6,22839978,0,1057538048,16.48856667,14.5,20.87,15.82400989,13.8811748,20.42241989,150,4/9/2025 19:07
PAILLIER_1024_plaintext_KB10.txt,1708645,1497500,3158300,0.175203067,0,6.83,1626767,0,23941120,13.416,13.42,13.42,0.022923181,0.02009645,0.042384386,150,4/9/2025 19:19
PAILLIER_1024_plaintext_KB50.txt,1631434,1426600,2404500,0.082009344,0,5.59,239233,0,5316608,32.418,32.42,32.42,0.052887827,0.046250372,0.07795389,150,4/9/2025 19:19
PAILLIER_1024_plaintext_KB100.txt,1592819,1427700,2741800,0.152604028,0,6.86,463557,0,9740288,47.907,47.91,47.91,0.07630718,0.068401107,0.131359638,150,4/9/2025 19:19
PAILLIER_1024_plaintext_KB500.txt,1569440,1429800,1966800,0.132221697,0,5.88,553669,0,6021120,26.104,26.1,26.1,0.040968662,0.03731778,0.05133348,150,4/9/2025 19:19
PAILLIER_1024_plaintext_MB1.txt,8657655,7737500,18263000,0.201684771,0,4.71,1197670,0,57212928,21.81758,20.35,26.1,0.188889081,0.15878698,0.40105548,150,4/9/2025 19:19
PAILLIER_1024_plaintext_MB2.txt,15197728,13900600,22145600,0.357582589,0,5.67,514211,0,19156992,21.47494,20.35,22.22,0.326370297,0.28676813,0.492075232,150,4/9/2025 19:19
PAILLIER_1024_plaintext_MB4.txt,28444542,26900900,33704500,0.548176598,0,6.48,105512,0,11243520,20.36402667,20.19,20.8,0.579245412,0.54807027,0.680493855,150,4/9/2025 19:19
PAILLIER_1024_plaintext_MB8.txt,56166189,53232100,63527600,0.869538088,0,5.57,100051,0,4116480,20.02199333,19.22,20.5,1.124559062,1.023787896,1.281986968,150,4/9/2025 19:19
PAILLIER_1024_plaintext_MB16.txt,110609601,106415900,118886600,1.439665674,0,5.74,66109,0,3100672,20.14403333,19.35,21.85,2.22812349,2.08426977,2.474344255,150,4/9/2025 19:20
PAILLIER_1024_plaintext_MB32.txt,213064105,209338100,228423400,2.189206878,0,10.21,218972,0,10706944,20.50595333,19.53,22.72,4.369082594,4.131311751,4.869359488,150,4/9/2025 19:20
PAILLIER_1024_plaintext_MB64.txt,422841078,417824700,432766100,4.564338094,2.43,6.28,455775,0,36233216,20.16632667,18.84,21.39,8.527151307,7.9728996,9.040787238,150,4/9/2025 19:21
PAILLIER_1024_plaintext_MB128.txt,846229362,833150000,995096100,5.093840948,3.13,10.55,23712426,0,1156317184,20.49983333,18.92,22.78,17.34756088,15.87204287,21.11593924,150,4/9/2025 19:24
PAILLIER_2048_plaintext_KB10.txt,9476460,8947700,15313600,0.282261836,0,6.38,1389335,0,17309696,35.27008,27.64,41.26,0.334235502,0.250885516,0.455638306,150,4/9/2025 19:24
PAILLIER_2048_plaintext_KB50.txt,9296646,8910900,10371900,0.240229919,0,5.81,507412,0,5074944,32.41766667,23.81,36.72,0.301375571,0.212749493,0.380856168,150,4/9/2025 19:24
PAILLIER_2048_plaintext_KB100.txt,9270134,8907400,11017100,0.251784712,0,5.89,168454,0,4292608,20.85493333,19.78,23.81,0.193328027,0.177240668,0.250940733,150,4/9/2025 19:25
PAILLIER_2048_plaintext_KB500.txt,9395992,8841200,23707100,0.232934088,0,5.36,559049,0,5918720,21.03959333,20.93,21.24,0.197687851,0.185046316,0.496189603,150,4/9/2025 19:25
PAILLIER_2048_plaintext_MB1.txt,16293308,15254500,29515300,0.363658993,0,7.19,792384,0,58118144,21.00522,20.5,21.83,0.342244519,0.31277875,0.626904972,150,4/9/2025 19:25
PAILLIER_2048_plaintext_MB2.txt,22823630,21491700,29356700,0.438263653,0,5.93,516724,0,15589376,20.71905333,19.27,21.95,0.472884007,0.414145059,0.644379565,150,4/9/2025 19:25
PAILLIER_2048_plaintext_MB4.txt,36491876,34570900,41954000,0.685750654,0,7.84,168564,0,10964992,20.67349333,20.33,21.07,0.754414555,0.706213375,0.881501376,150,4/9/2025 19:25
PAILLIER_2048_plaintext_MB8.txt,64106759,60692900,72465300,1.006619331,0,8.81,48496,0,3289088,20.83376,19.36,21.58,1.335584831,1.19850984,1.522495953,150,4/9/2025 19:25
PAILLIER_2048_plaintext_MB16.txt,119365336,116078000,124677800,1.458764055,0,6.07,122716,0,9572352,20.50173333,19.71,22.59,2.447196288,2.295730134,2.752200693,150,4/9/2025 19:25
PAILLIER_2048_plaintext_MB32.txt,222546675,218753800,229895600,2.099959333,0,6.65,164495,0,10207232,20.41399333,19.34,21.35,4.54306634,4.248198796,4.814635566,150,4/9/2025 19:26
PAILLIER_2048_plaintext_MB64.txt,434013753,429609500,444709500,4.491272112,2.79,8.02,1145132,0,105115648,20.33478,18.68,22.9,8.825574184,8.079892032,10.09939922,150,4/9/2025 19:27
PAILLIER_2048_plaintext_MB128.txt,817036638,795658000,1005011100,4.541553216,2.98,13.23,23757154,0,1153843200,20.52174,18.81,25.64,16.76701346,15.1132312,20.91428099,150,4/9/2025 19:30
IDEA_ECB_plaintext_KB10.txt,39107,24000,163700,0.094565438,0,6.92,1155781,0,21041152,55.26182274,-1,61,0.002161124,-0.0000317,0.0099857,300,4/9/2025 19:32
IDEA_ECB_plaintext_KB50.txt,23028,11300,244200,0.08380375,0,4.32,565029,0,5251072,25.759,25.76,25.76,0.000593178,0.000291088,0.006290592,300,4/9/2025 19:32
IDEA_ECB_plaintext_KB100.txt,15613,5200,205500,0.095151909,0,5.62,112967,0,6922240,24.56553667,24.43,25.76,0.000383542,0.000133952,0.005020365,300,4/9/2025 19:32
IDEA_ECB_plaintext_KB500.txt,17285,8100,41700,0.094130447,0,6.11,627671,0,8974336,22.45316,21.93,22.66,0.000388103,0.000183546,0.000944922,300,4/9/2025 19:32
IDEA_ECB_plaintext_MB1.txt,10787425,9985300,35244200,0.218845546,0,5.98,259304,0,50376704,20.49202,19.49,21.93,0.221056129,0.194907796,0.772905306,300,4/9/2025 19:32
IDEA_ECB_plaintext_MB2.txt,20831438,19782300,30046900,0.412665941,0,6.23,132942,0,8175616,18.85671667,17.68,19.49,0.392812524,0.35177896,0.585614081,300,4/9/2025 19:32
IDEA_ECB_plaintext_MB4.txt,41291290,39740900,48540800,0.666285478,0,6.59,76404,0,10244096,18.48888667,17.72,20,0.763429981,0.704208748,0.933084,300,4/9/2025 19:33
IDEA_ECB_plaintext_MB8.txt,82666465,80119400,91700700,1.249278613,0,23.78,121146,0,19746816,18.54318667,16.5,22.24,1.532899692,1.32884895,1.894461024,300,4/9/2025 19:33
IDEA_ECB_plaintext_MB16.txt,165165289,161141500,177624200,2.266859064,0,10.1,50394,0,10285056,18.24283667,16.91,23.17,3.01308339,2.735633577,3.878303499,300,4/9/2025 19:34
IDEA_ECB_plaintext_MB32.txt,327305475,324197000,332568600,4.792519023,2.76,9.98,101102,0,9277440,17.66661333,16.52,19.24,5.782379269,5.366072656,6.285629116,300,4/9/2025 19:36
IDEA_ECB_plaintext_MB64.txt,653816742,644474500,739130200,4.47805227,1.92,11.39,132928,0,6184960,17.56945333,16.17,20.51,11.48720274,10.59598594,14.0508651,300,4/9/2025 19:40
IDEA_ECB_plaintext_MB128.txt,1304835213,1287665300,1423152200,4.654201902,3.04,6.43,11585781,0,788025344,17.98206,16.38,23.23,23.46362509,21.3732448,30.37073946,300,4/9/2025 19:47
IDEA_CBC_plaintext_KB10.txt,138171,86900,786400,0.12386502,0,6.79,1194721,0,24997888,32.57516,30.91,34.38,0.004500942,0.002987622,0.024307624,300,4/9/2025 19:47
IDEA_CBC_plaintext_KB50.txt,80774,49200,295200,0.115142557,0,6.78,523741,0,7221248,24.02434,21.66,24.58,0.001940542,0.001065672,0.007256016,300,4/9/2025 19:47
IDEA_CBC_plaintext_KB100.txt,55713,30600,207500,0.126907674,0,6.68,521721,0,6373376,20.55874667,19.93,21.66,0.001145389,0.000662796,0.004455462,300,4/9/2025 19:47
IDEA_CBC_plaintext_KB500.txt,60585,40100,207400,0.135583206,0,7.6,546611,0,6656000,19.83539333,19.26,22.23,0.001201727,0.000772326,0.003994524,300,4/9/2025 19:47
IDEA_CBC_plaintext_MB1.txt,12592463,11901800,25598800,0.306473669,0,6.21,240558,0,48766976,19.99227333,19.19,22.23,0.251751962,0.229324338,0.557592867,300,4/9/2025 19:47
IDEA_CBC_plaintext_MB2.txt,24609592,23596100,32478200,0.472850202,0,6.48,147920,0,15368192,18.79336,18.45,19.22,0.462496922,0.43724286,0.62383315,300,4/9/2025 19:48
IDEA_CBC_plaintext_MB4.txt,48986680,47334200,55729700,0.864909563,0,6.8,49752,0,9388032,18.80720333,18.09,19.86,0.921302451,0.862576425,1.088917842,300,4/9/2025 19:48
IDEA_CBC_plaintext_MB8.txt,97921127,95443800,106419200,1.776082135,0,28.09,101621,0,11739136,18.88321667,17.45,23.37,1.849065857,1.672057255,2.353496883,300,4/9/2025 19:48
IDEA_CBC_plaintext_MB16.txt,195579377,191960800,202350200,2.326046551,0,7.47,117418,0,17076224,18.48656667,17.54,20.13,3.615591192,3.393701862,3.983026476,300,4/9/2025 19:49
IDEA_CBC_plaintext_MB32.txt,391748560,387349500,411048900,4.553757882,2.41,9.2,116736,0,15982592,18.21594,16.81,22.1,7.136068264,6.567646828,8.67701692,300,4/9/2025 19:52
IDEA_CBC_plaintext_MB64.txt,778580359,771737100,798741200,4.843544014,2.63,6.25,206643,0,12636160,18.18720401,-1,19.65,14.16019983,-0.7753749,15.44606518,300,4/9/2025 19:56
IDEA_CBC_plaintext_MB128.txt,1558711014,1543813100,1694045800,4.971604173,3.42,11.75,11529680,0,793370624,18.51158863,-1,26.04,28.85421708,-1.5587284,40.78040291,300,4/9/2025 20:04
IDEA_CTR_plaintext_KB10.txt,139589,83700,778400,0.128690798,0,6.82,1099803,0,16662528,40.80602333,30.06,46.76,0.005696072,0.003294576,0.036397984,300,4/9/2025 20:04
IDEA_CTR_plaintext_KB50.txt,81428,50500,675900,0.156186898,0,6.84,829781,0,9883648,25.67615333,21.59,28.97,0.002090758,0.001090295,0.019580823,300,4/9/2025 20:04
IDEA_CTR_plaintext_KB100.txt,61228,42800,360500,0.154365335,0,7.97,546720,0,8015872,22.59842,21.59,22.85,0.001383656,0.000924052,0.008237425,300,4/9/2025 20:04
IDEA_CTR_plaintext_KB500.txt,59991,36700,175400,0.141693797,0,6.25,513010,0,7548928,21.42104,21.19,21.81,0.00128507,0.000800427,0.003716726,300,4/9/2025 20:04
IDEA_CTR_plaintext_MB1.txt,12525301,11820400,26073900,0.348670605,0,6.88,258539,0,49946624,20.07771333,18.21,21.15,0.251479403,0.215773932,0.54609723,300,4/9/2025 20:04
IDEA_CTR_plaintext_MB2.txt,24449600,23464500,33635300,0.548181702,0,6.9,119493,0,7548928,19.49928333,18.85,20.31,0.476749678,0.44339724,0.683132943,300,4/9/2025 20:05
IDEA_CTR_plaintext_MB4.txt,48713574,47023800,55120300,0.841628577,0,6.79,62300,0,10080256,18.8334214,-1,19.95,0.917443267,-0.047538,1.082209695,300,4/9/2025 20:05
IDEA_CTR_plaintext_MB8.txt,97066653,94882700,102266300,1.701430252,0,7.2,112640,0,11640832,18.60384667,17.02,19.95,1.805813129,1.620050402,2.00496702,300,4/9/2025 20:06
IDEA_CTR_plaintext_MB16.txt,193779798,190799800,199957800,2.475632892,0,7.93,125965,0,13672448,18.35751667,17.33,19.99,3.557315871,3.323637516,3.966033991,300,4/9/2025 20:07
IDEA_CTR_plaintext_MB32.txt,388208711,383184900,397603400,4.458686504,2.26,11.05,36140,0,7573504,18.26511,16.83,22.82,7.090674809,6.492364362,8.8716173,300,4/9/2025 20:09
IDEA_CTR_plaintext_MB64.txt,773301801,765205700,817477900,5.080728655,3.32,11.3,116886,0,14118912,18.21182,16.88,22.1,14.08323321,12.98106266,17.14934806,300,4/9/2025 20:13
IDEA_CTR_plaintext_MB128.txt,1544742211,1529105800,1694149500,4.68956229,3.06,6.41,11152943,0,1016369152,17.89160667,16.47,20.59,27.63792004,25.41294067,34.08273819,300,4/9/2025 20:21
IDEA_CFB_P_plaintext_KB10.txt,148263,81600,776000,0.104733763,0,5.6,1169080,0,22306816,34.66783667,30.14,41.37,0.005139957,0.002769866,0.02338864,300,4/9/2025 20:31
IDEA_CFB_P_plaintext_KB50.txt,82748,49100,457100,0.124062323,0,6,430612,0,6168576,23.01266,21.58,41.37,0.001904252,0.001059578,0.01013565,300,4/9/2025 20:31
IDEA_CFB_P_plaintext_KB100.txt,56347,42400,211100,0.123421433,0,7.29,325140,0,6057984,22.16188,20.69,23.1,0.001248755,0.000877256,0.004367659,300,4/9/2025 20:31
IDEA_CFB_P_plaintext_KB500.txt,60217,44600,245000,0.128207614,0,6.46,476637,0,6230016,21.01702667,20.69,21.11,0.001265582,0.000922774,0.00517195,300,4/9/2025 20:32
IDEA_CFB_P_plaintext_MB1.txt,13966980,12968200,36610400,0.277930863,0,6.59,246497,0,48422912,19.70456,18.83,20.42,0.275213195,0.245443401,0.747584368,300,4/9/2025 20:32
IDEA_CFB_P_plaintext_MB2.txt,26952149,25790400,33794500,0.4925368,0,5.94,121446,0,10252288,19.74916,18.53,20.7,0.532282303,0.480366161,0.69733332,300,4/9/2025 20:32
IDEA_CFB_P_plaintext_MB4.txt,53624006,51681000,59916400,0.858440715,0,6.46,65044,0,9330688,18.97107333,17.91,20.01,1.01730495,0.934008291,1.163417418,300,4/9/2025 20:32
IDEA_CFB_P_plaintext_MB8.txt,106874155,104254100,117588500,1.588154558,0,9.17,132642,0,26112000,18.85691667,17.55,22.08,2.015317035,1.840400055,2.420171136,300,4/9/2025 20:33
IDEA_CFB_P_plaintext_MB16.txt,213291463,209597100,223097300,2.386441331,0,8.49,114797,0,9822208,18.90706333,17.77,22.44,4.032715199,3.728281052,4.865270256,300,4/9/2025 20:34
IDEA_CFB_P_plaintext_MB32.txt,424654712,421221000,434191900,4.933227193,2.93,9.17,110769,0,17707008,18.73537333,17.42,24.97,7.956064567,7.43240849,10.77163101,300,4/9/2025 20:36
IDEA_CFB_P_plaintext_MB64.txt,849678942,840390100,927299500,4.621732009,3,7.33,11839324,0,391553024,18.50623,17.22,21.19,15.72435393,14.55305463,18.60476098,300,4/9/2025 20:41
IDEA_CFB_P_plaintext_MB128.txt,1691744803,1678355400,1743144900,4.822600663,3.41,11.64,154815,0,14249984,18.52848161,-1,21.09,31.34546246,-1.6839612,35.41930946,300,4/9/2025 20:50
IDEA_CFB_N_plaintext_KB10.txt,146406,87600,804600,0.086785798,0,5.53,1170418,0,17084416,35.73716,31.43,41.22,0.005232135,0.002847558,0.025288578,300,4/9/2025 20:51
IDEA_CFB_N_plaintext_KB50.txt,81939,45600,921800,0.128087488,0,5.75,445467,0,7102464,23.56001667,22.73,41.22,0.001930484,0.001141046,0.021837442,300,4/9/2025 20:51
IDEA_CFB_N_plaintext_KB100.txt,59246,29700,145600,0.136827592,0,6.62,505896,0,6656000,21.60486,20.99,22.73,0.001280002,0.000675081,0.003056144,300,4/9/2025 20:51
IDEA_CFB_N_plaintext_KB500.txt,63980,38400,226400,0.136342818,0,7.3,497295,0,7086080,20.51921405,-1,21.23,0.001312819,-0.0000545,0.0045846,300,4/9/2025 20:51
IDEA_CFB_N_plaintext_MB1.txt,14201109,13178200,32677500,0.331688227,0,6.93,245514,0,48533504,19.66854362,-1,21.23,0.279315132,-0.0146406,0.693743325,300,4/9/2025 20:51
IDEA_CFB_N_plaintext_MB2.txt,27630896,26093200,36278600,0.522837265,0,6.52,119316,0,12304384,19.09792333,17.77,19.82,0.527692733,0.465849435,0.719041852,300,4/9/2025 20:51
IDEA_CFB_N_plaintext_MB4.txt,54709898,52398100,63643800,0.881518817,0,6.14,110182,0,18157568,18.69271333,17.91,19.96,1.02267644,0.9426033,1.219480152,300,4/9/2025 20:52
IDEA_CFB_N_plaintext_MB8.txt,109194741,105152400,121055300,1.662532794,0,10.92,68881,0,5935104,18.73481333,17.21,21.82,2.04574309,1.819134862,2.48445793,300,4/9/2025 20:52
IDEA_CFB_N_plaintext_MB16.txt,217016714,212253400,224436500,2.504287682,0,6.9,144943,0,17416192,18.49861667,17.34,19.86,4.014509003,3.724677084,4.37304291,300,4/9/2025 20:53
IDEA_CFB_N_plaintext_MB32.txt,434074038,427225800,452663700,4.61212026,2.53,7.9,53753,0,7458816,18.65451667,17.4,24.83,8.097441376,7.49088966,10.78908194,300,4/9/2025 20:56
IDEA_CFB_N_plaintext_MB64.txt,865996499,854468400,928647600,4.901946714,2.96,12.16,101990,0,10895360,18.59707333,17.09,22.14,16.1050004,14.63574953,19.22773761,300,4/9/2025 21:00
IDEA_CFB_N_plaintext_MB128.txt,1729858566,1711724100,1896535200,4.825266606,3.29,13.88,11409312,0,937230336,18.58161538,-1,25.35,32.14356654,-1.7377781,44.25427832,300,4/9/2025 21:09
IDEA_OFB_P_plaintext_KB10.txt,141295,85700,759500,0.151948391,0,5.8,1086696,0,16728064,26.77027667,19.26,45.81,0.003782506,0.001650582,0.01462797,300,4/9/2025 21:10
IDEA_OFB_P_plaintext_KB50.txt,83390,51800,835700,0.147317138,0,6.23,775591,0,9342976,35.62556,22.05,45.81,0.002970815,0.001144395,0.030076843,300,4/9/2025 21:10
IDEA_OFB_P_plaintext_KB100.txt,56219,35300,232000,0.139510216,0,6.17,536002,0,8912896,21.99953333,21.97,22.05,0.001236792,0.000778365,0.0051156,300,4/9/2025 21:10
IDEA_OFB_P_plaintext_KB500.txt,60531,32300,144900,0.14541018,0,6.65,514375,0,8028160,20.73391,19.4,21.34,0.001255044,0.000689282,0.00281106,300,4/9/2025 21:10
IDEA_OFB_P_plaintext_MB1.txt,13502119,12351500,28418300,0.39024575,0,7.75,337182,0,49152000,21.00268896,-1,22.81,0.283580806,-0.0131193,0.648221423,300,4/9/2025 21:10
IDEA_OFB_P_plaintext_MB2.txt,26172615,24338300,39355200,0.55797291,0,7.44,150678,0,14368768,19.59182,17.97,20.91,0.512769162,0.442344129,0.7674264,300,4/9/2025 21:10
IDEA_OFB_P_plaintext_MB4.txt,51816937,49551800,59036400,1.027328652,0,7.16,125078,0,15187968,18.78422074,-1,20.05,0.973340782,-0.0568982,1.155010325,300,4/9/2025 21:11
IDEA_OFB_P_plaintext_MB8.txt,103265853,99920500,118755400,1.766775916,0,11.16,44837,0,6590464,19.15352843,-1,22.25,1.977905451,-0.1046127,2.397671526,300,4/9/2025 21:11
IDEA_OFB_P_plaintext_MB16.txt,206155746,201773800,223498100,2.494009156,0,7.38,138089,0,16338944,18.77676333,17.7,21.18,3.870937652,3.57765498,4.541481392,300,4/9/2025 21:12
IDEA_OFB_P_plaintext_MB32.txt,412302503,405427400,434256700,4.581552503,2.85,7.97,78752,0,10047488,18.64288629,-1,21.25,7.68650868,-0.4342567,8.91370775,300,4/9/2025 21:14
IDEA_OFB_P_plaintext_MB64.txt,821371164,811711200,859121000,5.060007721,3.31,11.28,335585,0,52756480,18.71383612,-1,23.81,15.37100536,-0.8315227,20.14308857,300,4/9/2025 21:19
IDEA_OFB_P_plaintext_MB128.txt,1642690146,1626016000,1799691000,4.842848834,3.68,6.76,11139522,0,1127628800,18.82871667,17.15,23.84,30.92974733,28.16069102,39.61485886,300,4/9/2025 21:27
IDEA_OFB_N_plaintext_KB10.txt,145700,80900,802700,0.108513478,0,5.71,1066898,0,20455424,26.44023667,24.14,28.54,0.003852342,0.002308886,0.019377178,300,4/9/2025 21:31
IDEA_OFB_N_plaintext_KB50.txt,83426,49400,686900,0.131537053,0,7.52,414651,0,5668864,33.2901,25.18,34.61,0.00277726,0.001286698,0.023773609,300,4/9/2025 21:31
IDEA_OFB_N_plaintext_KB100.txt,55697,25500,143300,0.131751557,0,8.38,404739,0,5922816,23.86,22.54,25.18,0.00132893,0.00064209,0.003608294,300,4/9/2025 21:31
IDEA_OFB_N_plaintext_KB500.txt,60280,32000,103500,0.17995988,0,12.07,489758,0,7008256,21.47216,21.33,22.54,0.001294342,0.00072128,0.002207655,300,4/9/2025 21:31
IDEA_OFB_N_plaintext_MB1.txt,13384891,12361900,25333200,0.336402861,0,6.3,231410,0,48164864,22.12243667,19.09,25.11,0.296106403,0.238310015,0.636116652,300,4/9/2025 21:31
